model	metabolite
lane121s003962_megahit	sucr
lane121s003962_megahit	tartr__L
lane121s003962_megahit	thr__L
lane121s003962_megahit	tol
lane121s003962_megahit	tre6p
lane121s003962_megahit	tre
lane121s003962_megahit	tyr__L
lane121s003962_megahit	udcpdp
lane121s003962_megahit	ura
lane121s003962_megahit	val__L
lane121s003962_megahit	zn2
lane121s003963_shovill	23ccmp
lane121s003963_shovill	23cgmp
lane121s003963_shovill	23cump
lane121s003963_shovill	2ddglcn
lane121s003963_shovill	2hxmp
lane121s003963_shovill	2mba
lane121s003963_shovill	3amp
lane121s003963_shovill	3cmp
lane121s003963_shovill	akg
lane121s003963_shovill	ala_B
lane121s003963_shovill	arg__L
lane121s003963_shovill	bz
lane121s003963_shovill	ca2
lane121s003963_shovill	cit
lane121s003963_shovill	cl
lane121s003963_shovill	cobalt2
lane121s003963_shovill	cu2
lane121s003963_shovill	dcyt
lane121s003963_shovill	fe2
lane121s003963_shovill	fe3
lane121s003963_shovill	galct__D
lane121s003963_shovill	galman4
lane121s003963_shovill	galman6
lane121s003963_shovill	galt
lane121s003963_shovill	galur
lane121s003963_shovill	gam
lane121s003963_shovill	glc__D
lane121s003963_shovill	glcman4
lane121s003963_shovill	glcman6
lane121s003963_shovill	glcn__D
lane121s003963_shovill	glcn
lane121s003963_shovill	glcur
lane121s003963_shovill	gln__L
lane121s003963_shovill	glu__L
lane121s003963_shovill	glucan4
lane121s003963_shovill	glucan6
lane121s003963_shovill	gly_asn__L
lane121s003963_shovill	gly_asp__L
lane121s003963_shovill	glyc
lane121s003963_shovill	glyclt
lane121s003963_shovill	gsn
lane121s003963_shovill	gthox
lane121s003963_shovill	gthrd
lane121s003963_shovill	gua
lane121s003963_shovill	h2
lane121s003963_shovill	h2o2
lane121s003963_shovill	h2o
lane121s003963_shovill	h2s
lane121s003963_shovill	h
lane121s003963_shovill	ham
lane121s003963_shovill	his__L
lane121s003963_shovill	k
lane121s003963_shovill	lys__L
lane121s003963_shovill	metox
lane121s003963_shovill	mg2
lane121s003963_shovill	mmet
lane121s003963_shovill	mn2
lane121s003963_shovill	n2o
lane121s003963_shovill	nh4
lane121s003963_shovill	no3
lane121s003963_shovill	o2
lane121s003963_shovill	pro__L
lane121s003963_shovill	progly
lane121s003963_shovill	pta
lane121s003963_shovill	ptrc
lane121s003963_shovill	pyovd_kt
lane121s003963_shovill	pyr
lane121s003963_shovill	raffin
lane121s003963_shovill	rib__D
lane121s003963_shovill	rmn
lane121s003963_shovill	s
lane121s003963_shovill	so4
lane121s003963_shovill	spmd
lane121s003963_shovill	thm
lane121s003963_shovill	thr__L
lane121s003963_shovill	thymd
lane121s003963_shovill	trp__L
lane121s003963_shovill	tyr__L
lane121s003963_shovill	udcpp
lane121s003963_shovill	zn2
lane121s003964_megahit	R_sink_2ohph_c
lane121s003964_megahit	R_sink_hemeO_c
lane121s003964_megahit	R_sink_hmfurn_c
lane121s003964_megahit	R_sink_lipopb_c
lane121s003964_megahit	R_sink_mobd_c
lane121s003964_megahit	R_sink_sheme_c
lane121s003964_megahit	14glucan
lane121s003964_megahit	25dkglcn
lane121s003964_megahit	2dhglcn
lane121s003964_megahit	2hxmp
lane121s003964_megahit	2pglyc
lane121s003964_megahit	3amp
lane121s003964_megahit	3cmp
lane121s003964_megahit	3mb
lane121s003964_megahit	3oxoadp
lane121s003964_megahit	3ump
lane121s003964_megahit	4abut
lane121s003964_megahit	4hbald
lane121s003964_megahit	4hbz
lane121s003964_megahit	4hphac
lane121s003964_megahit	5dglcn
lane121s003964_megahit	LalaDgluMdap
lane121s003964_megahit	Lcyst
lane121s003964_megahit	ac
lane121s003964_megahit	acald
lane121s003964_megahit	acgam
lane121s003964_megahit	agm
lane121s003964_megahit	ala_B
lane121s003964_megahit	ala_L_asp__L
lane121s003964_megahit	ala_L_glu__L
lane121s003964_megahit	ala__D
lane121s003964_megahit	ala__L
lane121s003964_megahit	alltn
lane121s003964_megahit	anhgm
lane121s003964_megahit	arab__L
lane121s003964_megahit	arbt
lane121s003964_megahit	arg__L
lane121s003964_megahit	aso4
lane121s003964_megahit	btn
lane121s003964_megahit	but
lane121s003964_megahit	buts
lane121s003964_megahit	butso3
lane121s003964_megahit	bz
lane121s003964_megahit	ca2
lane121s003964_megahit	cellb
lane121s003964_megahit	cgly
lane121s003964_megahit	chol
lane121s003964_megahit	chols
lane121s003964_megahit	cit
lane121s003964_megahit	cl
lane121s003964_megahit	co2
lane121s003964_megahit	cobalt2
lane121s003964_megahit	crn
lane121s003964_megahit	cu2
lane121s003964_megahit	cyan
lane121s003964_megahit	cys__L
lane121s003964_megahit	cytd
lane121s003964_megahit	dca
lane121s003964_megahit	dcyt
lane121s003964_megahit	dextrin
lane121s003964_megahit	diact
lane121s003964_megahit	drib
lane121s003964_megahit	enter
lane121s003964_megahit	etha
lane121s003964_megahit	eths
lane121s003964_megahit	ethso3
lane121s003964_megahit	etoh
lane121s003964_megahit	fe2
lane121s003964_megahit	fe3
lane121s003964_megahit	fe3pyovd_kt
lane121s003964_megahit	fol
lane121s003964_megahit	for
lane121s003964_megahit	fru
lane121s003964_megahit	fruur
lane121s003964_megahit	fum
lane121s003964_megahit	gal_bD
lane121s003964_megahit	galctn__L
lane121s003964_megahit	galt
lane121s003964_megahit	galur
lane121s003964_megahit	gam
lane121s003964_megahit	gcald
lane121s003964_megahit	glc__D
lane121s003964_megahit	glcn__D
lane121s003964_megahit	glcn
lane121s003964_megahit	glcur
lane121s003964_megahit	gln__L
lane121s003964_megahit	glu__L
lane121s003964_megahit	gly_asn__L
lane121s003964_megahit	gly_asp__L
lane121s003964_megahit	gly
lane121s003964_megahit	gly_glu__L
lane121s003964_megahit	gly_pro__L
lane121s003964_megahit	glyb
lane121s003964_megahit	glyc3p
lane121s003964_megahit	glyc
lane121s003964_megahit	glyclt
lane121s003964_megahit	gthox
lane121s003964_megahit	gthrd
lane121s003964_megahit	gua
lane121s003964_megahit	h2
lane121s003964_megahit	h2o2
lane121s003964_megahit	h2o
lane121s003964_megahit	h2s
lane121s003964_megahit	h
lane121s003964_megahit	hexs
lane121s003964_megahit	his__L
lane121s003964_megahit	hom__L
lane121s003964_megahit	hqn
lane121s003964_megahit	hxa
lane121s003964_megahit	hxan
lane121s003964_megahit	icit
lane121s003964_megahit	ile__L
lane121s003964_megahit	inost
lane121s003964_megahit	isetac
lane121s003964_megahit	istnt
lane121s003964_megahit	ival
lane121s003964_megahit	k
lane121s003964_megahit	lac__L
lane121s003964_megahit	lcts
lane121s003964_megahit	leu__L
lane121s003964_megahit	lipoate
lane121s003964_megahit	lys__L
lane121s003964_megahit	lyx__L
lane121s003964_megahit	mal__D
lane121s003964_megahit	mal__L
lane121s003964_megahit	malt
lane121s003964_megahit	man
lane121s003964_megahit	melib
lane121s003964_megahit	meoh
lane121s003964_megahit	met_L_ala__L
lane121s003964_megahit	met__D
lane121s003964_megahit	met__L
lane121s003964_megahit	metox__R
lane121s003964_megahit	metox
lane121s003964_megahit	mg2
lane121s003964_megahit	mn2
lane121s003964_megahit	mnl1p
lane121s003964_megahit	mnl
lane121s003964_megahit	mobd
lane121s003964_megahit	mso3
lane121s003964_megahit	nh4
lane121s003964_megahit	no2
lane121s003964_megahit	no3
lane121s003964_megahit	no
lane121s003964_megahit	o2
lane121s003964_megahit	oaa
lane121s003964_megahit	octa
lane121s003964_megahit	orn__L
lane121s003964_megahit	orn
lane121s003964_megahit	orot
lane121s003964_megahit	oxa
lane121s003964_megahit	phe__L
lane121s003964_megahit	pi
lane121s003964_megahit	pnto__R
lane121s003964_megahit	ppa
lane121s003964_megahit	ppoh
lane121s003964_megahit	pro__L
lane121s003964_megahit	progly
lane121s003964_megahit	pta
lane121s003964_megahit	ptrc
lane121s003964_megahit	pyovd_kt
lane121s003964_megahit	pyr
lane121s003964_megahit	rib__D
lane121s003964_megahit	ribflv
lane121s003964_megahit	rmn
lane121s003964_megahit	s
lane121s003964_megahit	salcn
lane121s003964_megahit	sbt__D
lane121s003964_megahit	ser__D
lane121s003964_megahit	ser__L
lane121s003964_megahit	so3
lane121s003964_megahit	so4
lane121s003964_megahit	spmd
lane121s003964_megahit	succ
lane121s003964_megahit	sucr
lane121s003964_megahit	sula
lane121s003964_megahit	sulfac
lane121s003964_megahit	tartr__L
lane121s003964_megahit	taur
lane121s003964_megahit	tcynt
lane121s003964_megahit	thm
lane121s003964_megahit	thr__L
lane121s003964_megahit	thymd
lane121s003964_megahit	tmam
lane121s003964_megahit	tol
lane121s003964_megahit	tre
lane121s003964_megahit	trp__L
lane121s003964_megahit	tsul
lane121s003964_megahit	tyr__L
lane121s003964_megahit	udcpdp
lane121s003964_megahit	udcpp
lane121s003964_megahit	ura
lane121s003964_megahit	urate
lane121s003964_megahit	urea
lane121s003964_megahit	uri
lane121s003964_megahit	val__L
lane121s003964_megahit	xan
lane121s003964_megahit	xyl__D
lane121s003964_megahit	xylan4
lane121s003964_megahit	xylan8
lane121s003964_megahit	zn2
lane121s003965_shovill	14glucan
lane121s003965_shovill	23camp
lane121s003965_shovill	23cgmp
lane121s003965_shovill	acgam
lane121s003965_shovill	arbt
lane121s003965_shovill	arg__L
lane121s003965_shovill	asn__L
lane121s003965_shovill	ca2
lane121s003965_shovill	cellb
lane121s003965_shovill	cl
lane121s003965_shovill	cobalt2
lane121s003965_shovill	cu2
lane121s003965_shovill	cytd
lane121s003965_shovill	dextrin
lane121s003965_shovill	drib
lane121s003965_shovill	fe2
lane121s003965_shovill	fol
lane121s003965_shovill	fru
lane121s003965_shovill	fuc
lane121s003965_shovill	galman4
lane121s003965_shovill	galman6
lane121s003965_shovill	gam
lane121s003965_shovill	glc__D
lane121s003965_shovill	glcman4
lane121s003965_shovill	glcman6
lane121s003965_shovill	glcn__D
lane121s003965_shovill	glcur
lane121s003965_shovill	gln__L
lane121s003965_shovill	glucan4
lane121s003965_shovill	glucan6
lane121s003965_shovill	gly
lane121s003965_shovill	glyc3p
lane121s003965_shovill	glyc
lane121s003965_shovill	gthrd
lane121s003965_shovill	h2o2
lane121s003965_shovill	h2o
lane121s003965_shovill	h2s
lane121s003965_shovill	h
lane121s003965_shovill	ham
lane121s003965_shovill	his__L
lane121s003965_shovill	inost
lane121s003965_shovill	k
lane121s003965_shovill	lmn2
lane121s003965_shovill	lys__L
lane121s003965_shovill	madg
lane121s003965_shovill	malt
lane121s003965_shovill	man
lane121s003965_shovill	mbdg
lane121s003965_shovill	melib
lane121s003965_shovill	mg2
lane121s003965_shovill	mn2
lane121s003965_shovill	mnl
lane121s003965_shovill	n2o
lane121s003965_shovill	ncam
lane121s003965_shovill	nh4
lane121s003965_shovill	no2
lane121s003965_shovill	no3
lane121s003965_shovill	no
lane121s003965_shovill	o2
lane121s003965_shovill	orn__L
lane121s003965_shovill	rib__D
lane121s003965_shovill	ribflv
lane121s003965_shovill	s
lane121s003965_shovill	salcn
lane121s003965_shovill	ser__D
lane121s003965_shovill	ser__L
lane121s003965_shovill	so3
lane121s003965_shovill	so4
lane121s003965_shovill	sucr
lane121s003965_shovill	taur
lane121s003965_shovill	thm
lane121s003965_shovill	thr__L
lane121s003965_shovill	tre
lane121s003965_shovill	udcpdp
lane121s003965_shovill	uri
lane121s003965_shovill	xyl3
lane121s003965_shovill	xyl__D
lane121s003965_shovill	xylan4
lane121s003965_shovill	xylb
lane121s003965_shovill	zn2
lane121s003968_megahit	14glucan
lane121s003968_megahit	23camp
lane121s003968_megahit	25dkglcn
lane121s003968_megahit	2ddglcn
lane121s003968_megahit	2dhglcn
lane121s003968_megahit	4abut
lane121s003968_megahit	LalaDgluMdap
lane121s003968_megahit	acgam
lane121s003968_megahit	arbt
lane121s003968_megahit	arg__L
lane121s003968_megahit	asn__L
lane121s003968_megahit	ca2
lane121s003968_megahit	cell6
lane121s003968_megahit	cellb
lane121s003968_megahit	cit
lane121s003968_megahit	cl
lane121s003968_megahit	cobalt2
lane121s003968_megahit	cu2
lane121s003968_megahit	cyan
lane121s003968_megahit	cytd
lane121s003968_megahit	dextrin
lane121s003968_megahit	drib
lane121s003968_megahit	fe2
lane121s003968_megahit	fol
lane121s003968_megahit	fru
lane121s003968_megahit	fuc
lane121s003968_megahit	fum
lane121s003968_megahit	g3pg
lane121s003968_megahit	gam
lane121s003968_megahit	glc__D
lane121s003968_megahit	glcn__D
lane121s003968_megahit	glu__L
lane121s003968_megahit	gly
lane121s003968_megahit	glyc3p
lane121s003968_megahit	glyc
lane121s003968_megahit	glyclt
lane121s003968_megahit	gthrd
lane121s003968_megahit	gua
lane121s003968_megahit	h2o2
lane121s003968_megahit	h2o
lane121s003968_megahit	h
lane121s003968_megahit	his__L
lane121s003968_megahit	ile__L
lane121s003968_megahit	k
lane121s003968_megahit	lcts
lane121s003968_megahit	lys__L
lane121s003968_megahit	madg
lane121s003968_megahit	mal__L
lane121s003968_megahit	malt
lane121s003968_megahit	man
lane121s003968_megahit	mbdg
lane121s003968_megahit	mg2
lane121s003968_megahit	mn2
lane121s003968_megahit	mnl
lane121s003968_megahit	nmn
lane121s003968_megahit	no2
lane121s003968_megahit	no3
lane121s003968_megahit	no
lane121s003968_megahit	o2
lane121s003968_megahit	pnto__R
lane121s003968_megahit	raffin
lane121s003968_megahit	rib__D
lane121s003968_megahit	ribflv
lane121s003968_megahit	s
lane121s003968_megahit	salcn
lane121s003968_megahit	so4
lane121s003968_megahit	sucr
lane121s003968_megahit	thm
lane121s003968_megahit	thr__L
lane121s003968_megahit	thymd
lane121s003968_megahit	tre
lane121s003968_megahit	tsul
lane121s003968_megahit	udcpdp
lane121s003968_megahit	uri
lane121s003968_megahit	xyl__D
lane121s003968_megahit	zn2
lane121s003971_bin.1.s	14glucan
lane121s003971_bin.1.s	23camp
lane121s003971_bin.1.s	25dkglcn
lane121s003971_bin.1.s	2dhglcn
lane121s003971_bin.1.s	5dglcn
lane121s003971_bin.1.s	acgam
lane121s003971_bin.1.s	arbt
lane121s003971_bin.1.s	arg__L
lane121s003971_bin.1.s	asn__L
lane121s003971_bin.1.s	ca2
lane121s003971_bin.1.s	cellb
lane121s003971_bin.1.s	cit
lane121s003971_bin.1.s	cl
lane121s003971_bin.1.s	cobalt2
lane121s003971_bin.1.s	cu2
lane121s003971_bin.1.s	cu
lane121s003971_bin.1.s	cyan
lane121s003971_bin.1.s	cytd
lane121s003971_bin.1.s	dachi
lane121s003971_bin.1.s	dextrin
lane121s003971_bin.1.s	drib
lane121s003971_bin.1.s	fe2
lane121s003971_bin.1.s	fol
lane121s003971_bin.1.s	fru
lane121s003971_bin.1.s	fuc
lane121s003971_bin.1.s	fum
lane121s003971_bin.1.s	g6p_B
lane121s003971_bin.1.s	gam
lane121s003971_bin.1.s	glc__D
lane121s003971_bin.1.s	glcn__D
lane121s003971_bin.1.s	glcur
lane121s003971_bin.1.s	gln__L
lane121s003971_bin.1.s	glu__L
lane121s003971_bin.1.s	glucan4
lane121s003971_bin.1.s	glucan6
lane121s003971_bin.1.s	gly
lane121s003971_bin.1.s	glyc3p
lane121s003971_bin.1.s	glyc
lane121s003971_bin.1.s	gthrd
lane121s003971_bin.1.s	gua
lane121s003971_bin.1.s	h2o2
lane121s003971_bin.1.s	h2o
lane121s003971_bin.1.s	h2s
lane121s003971_bin.1.s	h
lane121s003971_bin.1.s	ham
lane121s003971_bin.1.s	his__L
lane121s003971_bin.1.s	k
lane121s003971_bin.1.s	lcts
lane121s003971_bin.1.s	lmn2
lane121s003971_bin.1.s	lys__L
lane121s003971_bin.1.s	mal__L
lane121s003971_bin.1.s	malt
lane121s003971_bin.1.s	man
lane121s003971_bin.1.s	melib
lane121s003971_bin.1.s	mg2
lane121s003971_bin.1.s	mn2
lane121s003971_bin.1.s	mnl
lane121s003971_bin.1.s	n2o
lane121s003971_bin.1.s	nh4
lane121s003971_bin.1.s	nmn
lane121s003971_bin.1.s	no2
lane121s003971_bin.1.s	no3
lane121s003971_bin.1.s	no
lane121s003971_bin.1.s	o2
lane121s003971_bin.1.s	rib__D
lane121s003971_bin.1.s	ribflv
lane121s003971_bin.1.s	s
lane121s003971_bin.1.s	salcn
lane121s003971_bin.1.s	ser__D
lane121s003971_bin.1.s	ser__L
lane121s003971_bin.1.s	so4
lane121s003971_bin.1.s	sucr
lane121s003971_bin.1.s	thm
lane121s003971_bin.1.s	thr__L
lane121s003971_bin.1.s	thymd
lane121s003971_bin.1.s	tre
lane121s003971_bin.1.s	tsul
lane121s003971_bin.1.s	udcpdp
lane121s003971_bin.1.s	uri
lane121s003971_bin.1.s	xyl3
lane121s003971_bin.1.s	xyl__D
lane121s003971_bin.1.s	xylan4
lane121s003971_bin.1.s	xylb
lane121s003971_bin.1.s	zn2
lane121s003972_bin.2.s	14glucan
lane121s003972_bin.2.s	23dappa
lane121s003972_bin.2.s	25dkglcn
lane121s003972_bin.2.s	2ddglcn
lane121s003972_bin.2.s	2pg
lane121s003972_bin.2.s	3pg
lane121s003972_bin.2.s	4hthr
lane121s003972_bin.2.s	5dglcn
lane121s003972_bin.2.s	6apa
lane121s003972_bin.2.s	LalaDgluMdap
lane121s003972_bin.2.s	acgam
lane121s003972_bin.2.s	acmana
lane121s003972_bin.2.s	acmum
lane121s003972_bin.2.s	acnam
lane121s003972_bin.2.s	adn
lane121s003972_bin.2.s	anhgm
lane121s003972_bin.2.s	arbt
lane121s003972_bin.2.s	arg__L
lane121s003972_bin.2.s	ascb__L
lane121s003972_bin.2.s	asn__L
lane121s003972_bin.2.s	asp__L
lane121s003972_bin.2.s	ca2
lane121s003972_bin.2.s	cellb
lane121s003972_bin.2.s	chtbs
lane121s003972_bin.2.s	cit
lane121s003972_bin.2.s	cl
lane121s003972_bin.2.s	cobalt2
lane121s003972_bin.2.s	cu2
lane121s003972_bin.2.s	cyan
lane121s003972_bin.2.s	cytd
lane121s003972_bin.2.s	dha
lane121s003972_bin.2.s	dmso
lane121s003972_bin.2.s	drib
lane121s003972_bin.2.s	dxyl
lane121s003972_bin.2.s	etha
lane121s003972_bin.2.s	f6p
lane121s003972_bin.2.s	fru
lane121s003972_bin.2.s	frulys
lane121s003972_bin.2.s	fruur
lane121s003972_bin.2.s	fuc__L
lane121s003972_bin.2.s	fum
lane121s003972_bin.2.s	g1p
lane121s003972_bin.2.s	g3pc
lane121s003972_bin.2.s	g3pe
lane121s003972_bin.2.s	g3pg
lane121s003972_bin.2.s	g3pi
lane121s003972_bin.2.s	g3ps
lane121s003972_bin.2.s	g6p
lane121s003972_bin.2.s	gal1p
lane121s003972_bin.2.s	gal_bD
lane121s003972_bin.2.s	gal
lane121s003972_bin.2.s	galam
lane121s003972_bin.2.s	galct__D
lane121s003972_bin.2.s	galctn__D
lane121s003972_bin.2.s	galctn__L
lane121s003972_bin.2.s	galt
lane121s003972_bin.2.s	galur
lane121s003972_bin.2.s	gam6p
lane121s003972_bin.2.s	gam
lane121s003972_bin.2.s	glc__D
lane121s003972_bin.2.s	glcn
lane121s003972_bin.2.s	glcr
lane121s003972_bin.2.s	glcur
lane121s003972_bin.2.s	gln__L
lane121s003972_bin.2.s	glu__L
lane121s003972_bin.2.s	gly
lane121s003972_bin.2.s	glyald
lane121s003972_bin.2.s	glyc2p
lane121s003972_bin.2.s	glyc3p
lane121s003972_bin.2.s	glyc__R
lane121s003972_bin.2.s	glyc
lane121s003972_bin.2.s	gsn
lane121s003972_bin.2.s	h2o
lane121s003972_bin.2.s	h
lane121s003972_bin.2.s	his__L
lane121s003972_bin.2.s	icit
lane121s003972_bin.2.s	idon__L
lane121s003972_bin.2.s	inost
lane121s003972_bin.2.s	k
lane121s003972_bin.2.s	lcts
lane121s003972_bin.2.s	madg
lane121s003972_bin.2.s	mal__L
lane121s003972_bin.2.s	malt
lane121s003972_bin.2.s	malthx
lane121s003972_bin.2.s	maltpt
lane121s003972_bin.2.s	malttr
lane121s003972_bin.2.s	maltttr
lane121s003972_bin.2.s	man6p
lane121s003972_bin.2.s	man
lane121s003972_bin.2.s	manglyc
lane121s003972_bin.2.s	mbdg
lane121s003972_bin.2.s	melib
lane121s003972_bin.2.s	mg2
lane121s003972_bin.2.s	mn2
lane121s003972_bin.2.s	mnl
lane121s003972_bin.2.s	nh4
lane121s003972_bin.2.s	nmn
lane121s003972_bin.2.s	no2
lane121s003972_bin.2.s	no3
lane121s003972_bin.2.s	no
lane121s003972_bin.2.s	o2
lane121s003972_bin.2.s	o2s
lane121s003972_bin.2.s	orn
lane121s003972_bin.2.s	pac
lane121s003972_bin.2.s	phe__L
lane121s003972_bin.2.s	pnto__R
lane121s003972_bin.2.s	pro__L
lane121s003972_bin.2.s	psclys
lane121s003972_bin.2.s	pydx
lane121s003972_bin.2.s	quin
lane121s003972_bin.2.s	r5p
lane121s003972_bin.2.s	raffin
lane121s003972_bin.2.s	rib__D
lane121s003972_bin.2.s	rmn
lane121s003972_bin.2.s	s
lane121s003972_bin.2.s	sbt__D
lane121s003972_bin.2.s	sel
lane121s003972_bin.2.s	ser__D
lane121s003972_bin.2.s	ser__L
lane121s003972_bin.2.s	so4
lane121s003972_bin.2.s	sucr
lane121s003972_bin.2.s	tag__D
lane121s003972_bin.2.s	tartr__D
lane121s003972_bin.2.s	tartr__L
lane121s003972_bin.2.s	tet
lane121s003972_bin.2.s	thm
lane121s003972_bin.2.s	thr__L
lane121s003972_bin.2.s	thrp
lane121s003972_bin.2.s	tmao
lane121s003972_bin.2.s	tre
lane121s003972_bin.2.s	tyr__L
lane121s003972_bin.2.s	uacgam
lane121s003972_bin.2.s	udcpp
lane121s003972_bin.2.s	udpacgal
lane121s003972_bin.2.s	udpg
lane121s003972_bin.2.s	udpgal
lane121s003972_bin.2.s	udpglcur
lane121s003972_bin.2.s	uri
lane121s003972_bin.2.s	xyl__D
lane121s003972_bin.2.s	zn2
lane121s003972_shovill	25dkglcn
lane121s003972_shovill	2ddglcn
lane121s003972_shovill	2dhglcn
lane121s003972_shovill	2hxmp
lane121s003972_shovill	2pglyc
lane121s003972_shovill	3amp
lane121s003972_shovill	3cmp
lane121s003972_shovill	3mb
lane121s003972_shovill	3ump
lane121s003972_shovill	4abut
lane121s003972_shovill	4hba
lane121s003972_shovill	4hbald
lane121s003972_shovill	4hbz
lane121s003972_shovill	4hphac
lane121s003972_shovill	5dglcn
lane121s003972_shovill	5drib
lane121s003972_shovill	LalaDgluMdap
lane121s003972_shovill	LalaLglu
lane121s003972_shovill	Larab
lane121s003972_shovill	acgam
lane121s003972_shovill	adn
lane121s003972_shovill	arab__L
lane121s003972_shovill	arbt
lane121s003972_shovill	arg__L
lane121s003972_shovill	ca2
lane121s003972_shovill	cell6
lane121s003972_shovill	cellb
lane121s003972_shovill	cgly
lane121s003972_shovill	cl
lane121s003972_shovill	cobalt2
lane121s003972_shovill	cu2
lane121s003972_shovill	cyan
lane121s003972_shovill	cytd
lane121s003972_shovill	dextrin
lane121s003972_shovill	drib
lane121s003972_shovill	fe2
lane121s003972_shovill	fol
